Name;Resolver ciclic error 2;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\Resolver Ciclic Error2.csv;
Starttime of export;132900081483250000;Tuesday, February 22, 2022;13:55:48.325
Endtime of export;132900081936650000;Tuesday, February 22, 2022;13:56:33.665


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132900081908950000;1.0582135899358605;-21.954904833128936;2.4020672114908024
132900081909050000;0.87283102734113527;-19.812043060540184;2.0784489162967508
132900081909150000;0.710317119141223;-17.586502710580916;1.782362290350606
132900081909250000;0.56934196447753038;-15.410411549350725;1.5143725097726546
132900081909350000;0.44837437335002051;-13.345776816079033;1.2681301822175388
132900081909450000;0.34588315575877004;-11.417517829507284;1.0472163235195684
132900081909550000;0.260337121703742;-9.6356491049529787;0.849299400151936
132900081909650000;0.19020508118495627;-8.0041952515146573;0.672504931534861
132900081909750000;0.13395584420237583;-6.52477366932822;0.52298914552573661
132900081909850000;0.09005822075607739;-5.1980343552249018;0.39173780057556806
132900081909950000;0.056981020845967123;-4.024238528365041;0.28066544666233795
132900081910050000;0.033193054472064887;-3.0034911668655484;0.19535722694218666
132900081910150000;0.017163131634390538;-2.1358344590743612;0.12422376204177341
132900081910250000;0.0073600623329070913;-1.4212853595470529;0.06346948212066697
132900081910350000;0.0022526565676912469;-0.85985068193058578;0.018257152284659978
132900081910450000;0.00030972433864917548;-0.45153316448868852;-0.01651287734025874
132900081910550000;7.5645857577910647E-08;-0.19633390765797198;-0.042911812305337076
132900081910650000;0;-0.07890523415144747;-0.06037126438265604
132900081910750000;0;-0.031710243920174047;-0.0712290315577455
132900081910850000;0;-0.01274363583468929;-0.076819911955491177
132900081910950000;0;-0.0051213814279068978;-0.079725568943687486
132900081911050000;0;-0.00205816833361742;-0.08226039286738461
132900081911150000;0;-0.00082713169271533436;-0.083271023667306446
132900081911250000;0;-0.00033240567640630404;-0.084783303958434669
132900081911350000;0;-0.00013358638615865488;-0.085612507390349118
132900081911450000;0;-5.3685372523893594E-05;-0.086280810450827763
132900081911550000;0;-2.1574947162701586E-05;-0.087670044133765057
132900081911650000;0;-8.6704873821299463E-06;-0.087358234320474321
132900081911750000;0;-3.4844744173297441E-06;-0.088258917574677825
132900081911850000;0;-1.4003321185899504E-06;-0.087629767835321531
132900081911950000;0;-5.6276207183559619E-07;-0.08727241119765769
132900081912050000;0;-2.261614550522426E-07;-0.087934423070189421
132900081912150000;0;-9.0889216440105247E-08;-0.088065842251113358
132900081912250000;0;-3.65263376254281E-08;-0.087322932157441135
132900081912350000;0;-1.4679115879560552E-08;-0.086229909759331813
132900081912450000;0;-5.8992074490260713E-09;-0.08652795305081061
132900081912550000;0;-2.3707591664360179E-09;-0.087307655598896472
132900081912650000;0;-9.52754937643076E-10;-0.086718417603267636
132900081912750000;0;-3.82890841066694E-10;-0.087501977346283163
132900081912850000;0;-1.5387524155522364E-10;-0.087678601937419817
132900081912950000;0;0;-0.087014507687578874
132900081913050000;0;0;-0.087215565892268615
132900081913150000;0;0;-0.087510578111399076
132900081913250000;0;0;-0.088217773447504436
132900081913350000;0;0;-0.088615269685228426
132900081913450000;0;0;-0.087797503334803
132900081913550000;0;0;-0.087367181712811812
132900081913650000;0;0;-0.087207462866949456
132900081913750000;0;0;-0.086406836072721691
132900081913850000;0;0;-0.0866124572277847
132900081913950000;0;0;-0.085559892401566126
132900081914050000;0;0;-0.085804365978896874
132900081914150000;0;0;-0.085163676892724652
132900081914250000;0;0;-0.086516015619828149
132900081914350000;0;0;-0.0868689405855953
132900081914450000;0;0;-0.086710539101303052
132900081914550000;0;0;-0.086589292986639033
132900081914650000;0;0;-0.086281212649269273
132900081914750000;0;0;-0.08630919652291584
132900081914850000;0;0;-0.086552082958201382
132900081914950000;0;0;-0.086967868126706468
132900081915050000;0;0;-0.085495801326990459
132900081915150000;0;0;-0.0856296895475608
132900081915250000;0;0;-0.0850137791974118
132900081915350000;0;0;-0.085872465445613347
132900081915450000;0;0;-0.086388783243290412
132900081915550000;0;0;-0.0858733832152623
132900081915650000;0;0;-0.085416027732369518
132900081915750000;0;0;-0.086057699314424987
132900081915850000;0;0;-0.087085795567479515
132900081915950000;0;0;-0.086951739748818146
132900081916050000;0;0;-0.086886229632348821
132900081916150000;0;0;-0.08607733239239343
132900081916250000;0;0;-0.086442691529644677
132900081916350000;0;0;-0.087680910398838824
132900081916450000;0;0;-0.087194810108516818
132900081916550000;0;0;-0.086490760334622871
132900081916650000;0;0;-0.085028614523155369
132900081916750000;0;0;-0.085366165706697916
132900081916850000;0;0;-0.087134377178219674
132900081916950000;0;0;-0.087315054882504711
132900081917050000;0;0;-0.0871627787353455
132900081917150000;0;0;-0.0857348084688783
132900081917250000;0;0;-0.086170957044371388
132900081917350000;0;0;-0.085532807750499928
132900081917450000;0;0;-0.086300648835677368
132900081917550000;0;0;-0.086007257390538938
132900081917650000;0;0;-0.086861669693903229
132900081917750000;0;0;-0.087155472544515528
132900081917850000;0;0;-0.086387592656752679
132900081917950000;0;0;-0.086071258729810127
132900081918050000;0;0;-0.084522572174297164
132900081918150000;0;0;-0.08452761618442052
132900081918250000;0;0;-0.084472897212759912
132900081918350000;0;0;-0.084296270537381368
132900081918450000;0;0;-0.08500273776778243
132900081918550000;0;0;-0.085109736461704028
132900081918650000;0;0;-0.085148442151646311
132900081918750000;0;0;-0.085037671826986475
132900081918850000;0;0;-0.084825438889113466
132900081918950000;0;0;-0.085045454937408532
132900081919050000;0;0;-0.086227881267971151
132900081919150000;0;0;-0.0861288196380355
132900081919250000;0;0;-0.086833179049099235
132900081919350000;0;0;-0.087657710542832182
132900081919450000;0;0;-0.086771597486275109
132900081919550000;0;0;-0.086412586992278
132900081919650000;0;0;-0.086446069121276475
132900081919750000;0;0;-0.086408206470548476
132900081919850000;0;0;-0.0861822127774567
132900081919950000;0;0;-0.086218479141711851
132900081920050000;0;0;-0.085543052402445419
132900081920150000;0;0;-0.084989960385838642
132900081920250000;0;0;-0.086448044294958185
132900081920350000;0;0;-0.085713556815136621
132900081920450000;0;0;-0.086055426080797873
132900081920550000;0;0;-0.085492180115401981
132900081920650000;0;0;-0.085704693398982956
132900081920750000;0;0;-0.086358904490213814
132900081920850000;0;0;-0.085909684107505088
132900081920950000;0;0;-0.085872013747872664
132900081921050000;0;0;-0.085420943579248829
132900081921150000;0;0;-0.086077943612863084
132900081921250000;0;0;-0.085398011350741113
132900081921350000;0;0;-0.086312758148520241
132900081921450000;0;0;-0.085920306141049049
132900081921550000;0;0;-0.086077612604430073
132900081921650000;0;0;-0.085224980501455272
132900081921750000;0;0;-0.085908431063050766
132900081921850000;0;0;-0.086523171510526756
132900081921950000;0;0;-0.08528129288874392
132900081922050000;0;0;-0.085446930195565957
132900081922150000;0;0;-0.08616900495200519
132900081922250000;0;0;-0.085972054696246275
132900081922350000;0;0;-0.085434035194694863
132900081922450000;0;0;-0.085481758418098616
132900081922550000;0;0;-0.086119254832796879
132900081922650000;0;0;-0.085776975798780825
132900081922750000;0;0;-0.086093673956497183
132900081922850000;0;0;-0.086239458633496691
132900081922950000;0;0;-0.085645089478459377
132900081923050000;0;0;-0.085393924456720338
132900081923150000;0;0;-0.085221706857490573
132900081923250000;0;0;-0.085706017151512159
132900081923350000;0;0;-0.085412105062967023
132900081923450000;0;0;-0.085965168807580747
132900081923550000;0;0;-0.0852631701093016
132900081923650000;0;0;-0.0847552523813842
132900081923750000;0;0;-0.0851884172146064
132900081923850000;0;0;-0.0849197168448002
132900081923950000;0;0;-0.084998088153209042
132900081924050000;0;0;-0.0842613137840374
132900081924150000;0;0;-0.085022423906907257
132900081924250000;0;0;-0.08489765955496581
132900081924350000;0;0;-0.084422237055667662
132900081924450000;0;0;-0.084060845226613778
132900081924550000;0;0;-0.0845336943279536
132900081924650000;0;0;-0.085115306486397729
132900081924750000;0;0;-0.084629345151766761
132900081924850000;0;0;-0.08334850671670839
132900081924950000;0;0;-0.082714484882936992
132900081925050000;0;0;-0.08367965556389563
132900081925150000;0;0;-0.08433597265947862
132900081925250000;0;0;-0.084596612777655456
132900081925350000;0;0;-0.084466890486132554
132900081925450000;0;0;-0.084284716300214946
132900081925550000;0;0;-0.083798672922126866
132900081925650000;0;0;-0.08511438441205138
132900081925750000;0;0;-0.086147974093728888
132900081925850000;0;0;-0.0845397812688644
132900081925950000;0;0;-0.08462737197026618
132900081926050000;0;0;-0.083655828717654174
132900081926150000;0;0;-0.084968482441081836
132900081926250000;0;0;-0.084459739803046913
132900081926350000;0;0;-0.084717060139689479
132900081926450000;0;0;-0.084089288347734353
132900081926550000;0;0;-0.084729681934043385
132900081926650000;0;0;-0.084666929184206721
132900081926750000;0;0;-0.084073672602707761
132900081926850000;0;0;-0.084105610832105382
132900081926950000;0;0;-0.085344539217795612
132900081927050000;0;0;-0.085699240660769352
132900081927150000;0;0;-0.086638856533920228
132900081927250000;0;0;-0.0867947329028749
132900081927350000;0;0;-0.086155443313472163
132900081927450000;0;0;-0.08506782978804181
132900081927550000;0;0;-0.085604231238860642
132900081927650000;0;0;-0.085223624713872875
132900081927750000;0;0;-0.084644629815540731
132900081927850000;0;0;-0.083894146934094055
132900081927950000;0;0;-0.083893702144883744
132900081928050000;0;0;-0.0847234979910289
132900081928150000;0;0;-0.084941158181265436
132900081928250000;0;0;-0.085515033605579382
132900081928350000;0;0;-0.084350498150130238
132900081928450000;0;0;-0.0853605716034337
132900081928550000;0;0;-0.085169431855535313
132900081928650000;0;0;-0.084195533623443258
132900081928750000;0;0;-0.084134322094094424
132900081928850000;0;0;-0.084008570841309763
132900081928950000;0;0;-0.083525368597599542
132900081929050000;0;0;-0.0839484462081918
132900081929150000;0;0;-0.0849058245292691
132900081929250000;0;0;-0.085219037770828635
132900081929350000;0;0;-0.085266515376390017
132900081929450000;0;0;-0.085105122582851217
132900081929550000;0;0;-0.084579006162044487
132900081929650000;0;0;-0.084693628065637155
132900081929750000;0;0;-0.0841799161417336
132900081929850000;0;0;-0.083586439015019068
132900081929950000;0;0;-0.082987412572663066
132900081930050000;0;0;-0.083124359124228622
132900081930150000;0;0;-0.0832006972399461
132900081930250000;0;0;-0.0825207643126251
132900081930350000;0;0;-0.083112804102045759
132900081930450000;0;0;-0.082693919086591988
132900081930550000;0;0;-0.0840843505378948
132900081930650000;0;0;-0.084789745977705458
132900081930750000;0;0;-0.083888334742056717
132900081930850000;0;0;-0.084008371068328147
132900081930950000;0;0;-0.084807634066534313
132900081931050000;0;0;-0.084884358409018021
132900081931150000;0;0;-0.084685136688625678
132900081931250000;0;0;-0.084006719156281481
132900081931350000;0;0;-0.08242384283816695
132900081931450000;0;0;-0.082651544063390689
132900081931550000;0;0;-0.083297873952899851
132900081931650000;0;0;-0.08318914744853019
132900081931750000;0;0;-0.083613749397872389
132900081931850000;0;0;-0.083187617513316645
132900081931950000;0;0;-0.083283885515174
132900081932050000;0;0;-0.083701901645071269
132900081932150000;0;0;-0.083041023610475148
132900081932250000;0;0;-0.08421233444302291
132900081932350000;0;0;-0.083860867051891788
132900081932450000;0;0;-0.083173661693633591
132900081932550000;0;0;-0.0834043319379989
132900081932650000;0;0;-0.083571946648314632
132900081932750000;0;0;-0.083001191725495221
132900081932850000;0;0;-0.084339318539909114
132900081932950000;0;0;-0.084133620412335047
132900081933050000;0;0;-0.082930701264893186
132900081933150000;0;0;-0.083190354160934732
132900081933250000;0;0;-0.083049118340250236
132900081933350000;0;0;-0.0834602786712724
132900081933450000;0;0;-0.083770565890143769
132900081933550000;0;0;-0.083863303233369518
132900081933650000;0;0;-0.083400178730005631
132900081933750000;0;0;-0.0847259049128285
132900081933850000;0;0;-0.0840285850423802
132900081933950000;0;0;-0.083771747728191459
132900081934050000;0;0;-0.084012509121340159
132900081934150000;0;0;-0.084254216974757115
132900081934250000;0;0;-0.0825512740986215
