Name;Resolver voltage divider at sine and cosine coild;
File;C:\Users\alexandregoncalves\Documents\MCAG\TwinCAT\ResolverTestResults\CSVFiles\VoltageDividerSineCosCoils.csv;
Starttime of export;132907960342450000;Thursday, March 3, 2022;16:47:14.245
Endtime of export;132907960642850000;Thursday, March 3, 2022;16:47:44.285


TriggerGroup;Count;ReleaseTime;Comment;

Name;fActPosition (Internal Counter);fActVelocity;fActPosition (Resolver)
SymbolComment;Actual position value;Actual velocity;Actual position value
Data-Type;REAL64;REAL64;REAL64
SampleTime;10;10;10
VariableSize;8;8;8
SymbolBased;True;True;True
IndexGroup;61462;61462;16448
IndexOffset;0;0;1740840
SymbolName;MAIN.afbAxes[3].stAxisStruct.stStatus.fActPosition;MAIN.afbAxes[3].stAxisStruct.stStatus.fActVelocity;GVL.astAxes[9].stStatus.fActPosition
NetID;5.79.68.212.1.1;5.79.68.212.1.1;5.79.68.212.1.1
Port;852;852;852
Offset;0;0;0
ScaleFactor;1;1;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;0xffffffffffffffff
Unit;(None);(None);(None)
Unit ScaleFactor;1;1;1
Unit Offset;0;0;0


132907960459350000;298.53599833035133;36.000000000012164;298.18715228007591
132907960459450000;298.89599833035146;36.000000000013188;298.55519099714121
132907960459550000;299.25599833035159;36.000000000013607;298.92870956199459
132907960459650000;299.61599833035172;36.000000000014317;299.29815514993015
132907960459750000;299.97599833035179;36.000000000009869;299.66733539351316
132907960459850000;300.33599833035191;36.000000000010367;300.03326460457578
132907960459950000;300.69599833035204;36.000000000011219;300.40164211331057
132907960460050000;301.05599833035217;36.000000000011568;300.77094875086
132907960460150000;301.41599833035229;36.000000000012164;301.143354540904
132907960460250000;301.77599833035242;36.000000000013188;301.514080455788
132907960460350000;302.13599833035255;36.000000000013607;301.87935481771359
132907960460450000;302.49599833035268;36.000000000014317;302.24325774397386
132907960460550000;302.85599833035275;36.000000000009869;302.60814507515721
132907960460650000;303.21599833035287;36.000000000010367;302.97604092051188
132907960460750000;303.575998330353;36.000000000011219;303.34132470520615
132907960460850000;303.93599833035313;36.000000000011568;303.70609895589854
132907960460950000;304.29599833035326;36.000000000012164;304.07069819175638
132907960461050000;304.65599833035338;36.000000000013188;304.43521010367118
132907960461150000;305.01599833035351;36.000000000013607;304.80750452763783
132907960461250000;305.37599833035364;36.000000000014317;305.17388245323838
132907960461350000;305.73599833035371;36.000000000009869;305.53133100731537
132907960461450000;306.09599833035384;36.000000000010367;305.89008789414345
132907960461550000;306.45599833035396;36.000000000011219;306.25339411857442
132907960461650000;306.81599833035409;36.000000000011568;306.618630279455
132907960461750000;307.17599833035422;36.000000000012164;306.97921041296013
132907960461850000;307.53599833035435;36.000000000013188;307.33602283392565
132907960461950000;307.89599833035447;36.000000000013607;307.69939277323436
132907960462050000;308.2559983303546;36.000000000014317;308.06252679466246
132907960462150000;308.61599833035467;36.000000000009869;308.42947340692933
132907960462250000;308.9759983303548;36.000000000010367;308.79420044389622
132907960462350000;309.33599833035493;36.000000000011219;309.15501449278338
132907960462450000;309.69599833035505;36.000000000011568;309.51203351243936
132907960462550000;310.05599833035518;36.000000000012164;309.87020638518425
132907960462650000;310.41599833035531;36.000000000013188;310.23166742044617
132907960462750000;310.77599833035543;36.000000000013607;310.59153634096856
132907960462850000;311.13599833035556;36.000000000014317;310.94620415998014
132907960462950000;311.49599833035563;36.000000000009869;311.30385021825555
132907960463050000;311.85599833035576;36.000000000010367;311.66381725440306
132907960463150000;312.21599833035589;36.000000000011219;312.025043654628
132907960463250000;312.575998330356;36.000000000011568;312.38765604223244
132907960463350000;312.93599833035614;36.000000000012164;312.74749587383519
132907960463450000;313.29599833035627;36.000000000013188;313.10461415178742
132907960463550000;313.6559983303564;36.000000000013607;313.46189040470449
132907960463650000;314.01599833035652;36.000000000014317;313.82370370133827
132907960463750000;314.37599833035659;36.000000000009869;314.18170550172454
132907960463850000;314.73599833035672;36.000000000010367;314.53457273984111
132907960463950000;315.09599833035685;36.000000000011219;314.89318521150318
132907960464050000;315.455998330357;36.000000000011568;315.25306950762513
132907960464150000;315.8159983303571;36.000000000012164;315.61979765599688
132907960464250000;316.17599833035723;36.000000000013188;315.98489281251443
132907960464350000;316.53599833035736;36.000000000013607;316.3433920760682
132907960464450000;316.89599833035749;36.000000000014317;316.69602102557974
132907960464550000;317.25599833035756;36.000000000009869;317.05379381743052
132907960464650000;317.61599833035768;36.000000000010367;317.41251743965972
132907960464750000;317.97599833035781;36.000000000011219;317.76942345776519
132907960464850000;318.33599833035794;36.000000000011568;318.12447748321125
132907960464950000;318.69599833035807;36.000000000012164;318.48077640073251
132907960465050000;319.05599833035819;36.000000000013188;318.83977773071092
132907960465150000;319.41599833035832;36.000000000013607;319.20416059644623
132907960465250000;319.77599833035845;36.000000000014317;319.56536232412503
132907960465350000;320.13599833035852;36.000000000009869;319.92197973650428
132907960465450000;320.49599833035865;36.000000000010367;320.27539909705217
132907960465550000;320.85599833035877;36.000000000011219;320.62991078229851
132907960465650000;321.2159983303589;36.000000000011568;320.98835722711738
132907960465750000;321.575998330359;36.000000000012164;321.344418960359
132907960465850000;321.93599833035915;36.000000000013188;321.69542710530612
132907960465950000;322.29599833035928;36.000000000013607;322.05065236064871
132907960466050000;322.65599833035941;36.000000000014317;322.40530680606037
132907960466150000;323.01599833035948;36.000000000009869;322.76563833462706
132907960466250000;323.37599833035961;36.000000000010367;323.12649388018622
132907960466350000;323.73599833035973;36.000000000011219;323.47674965421947
132907960466450000;324.09599833035986;36.000000000011568;323.82540447755827
132907960466550000;324.45599833036;36.000000000012164;324.17890370686644
132907960466650000;324.81599833036012;36.000000000013188;324.52981544107575
132907960466750000;325.17599833036024;36.000000000013607;324.88213269910318
132907960466850000;325.53599833036037;36.000000000014317;325.22593573973643
132907960466950000;325.89599833036044;36.000000000009869;325.57228968156346
132907960467050000;326.25599833036057;36.000000000010367;325.92144376744346
132907960467150000;326.6159983303607;36.000000000011219;326.27182516376797
132907960467250000;326.97599833036082;36.000000000011568;326.62442490155655
132907960467350000;327.33599833036095;36.000000000012164;326.9684737314011
132907960467450000;327.69599833036108;36.000000000013188;327.31139785473363
132907960467550000;328.05599833036121;36.000000000013607;327.65767573019878
132907960467650000;328.41599833036133;36.000000000014317;328.00626823868441
132907960467750000;328.7759983303614;36.000000000009869;328.351405531199
132907960467850000;329.13599833036153;36.000000000010367;328.69562467355036
132907960467950000;329.49599833036166;36.000000000011219;329.0390718437431
132907960468050000;329.85599833036179;36.000000000011568;329.38496696802849
132907960468150000;330.21599833036191;36.0000000000117;329.734272716398
132907960468250000;330.57599833036204;36.000000000012214;330.08531216734821
132907960468350000;330.93599833036217;36.000000000013209;330.42727349611607
132907960468450000;331.29599833036229;36.000000000013614;330.76987329024365
132907960468550000;331.65599833036242;36.000000000014325;331.11529136509841
132907960468650000;332.01599833036249;36.000000000009869;331.46131605166579
132907960468750000;332.37599833036262;36.000000000010367;331.80626380598284
132907960468850000;332.73599833036275;36.000000000011219;332.14850142597561
132907960468950000;333.09599833036287;36.000000000011568;332.49192817467838
132907960469050000;333.455998330363;36.000000000012164;332.83881540586253
132907960469150000;333.81599833036313;36.000000000013188;333.18898313774076
132907960469250000;334.17599833036326;36.000000000013607;333.53951771631625
132907960469350000;334.53599833036338;36.000000000014317;333.88289827327912
132907960469450000;334.89599833036345;36.000000000009869;334.22332106233335
132907960469550000;335.25599833036358;36.000000000010367;334.56683380687929
132907960469650000;335.61599833036371;36.000000000011219;334.91013794845691
132907960469750000;335.97599833036384;36.000000000011568;335.25281753027588
132907960469850000;336.33599833036396;36.000000000012164;335.59537229268989
132907960469950000;336.69599833036409;36.000000000013188;335.94226422419047
132907960470050000;337.05599833036422;36.000000000013607;336.283186959294
132907960470150000;337.41599833036435;36.000000000014317;336.63627678635351
132907960470250000;337.77599833036442;36.000000000009869;336.98324194765263
132907960470350000;338.13599833036454;36.000000000010367;337.32826082695408
132907960470450000;338.49599833036467;36.000000000011219;337.67065787218581
132907960470550000;338.8559983303648;36.000000000011568;338.01293901034012
132907960470650000;339.21599833036493;36.000000000012164;338.35444491120643
132907960470750000;339.57599833036505;36.000000000013188;338.6992549142376
132907960470850000;339.93599833036518;36.000000000013607;339.04191389142682
132907960470950000;340.29599833036531;36.000000000014317;339.38367614312335
132907960471050000;340.65599833036538;36.000000000009869;339.72880524272284
132907960471150000;341.01599833036551;36.000000000010367;340.07867151947517
132907960471250000;341.37599833036563;36.000000000011219;340.43036760244269
132907960471350000;341.73599833036576;36.000000000011568;340.77128938189276
132907960471450000;342.09599833036589;36.000000000012164;341.11434762904855
132907960471550000;342.455998330366;36.000000000013188;341.45980836677649
132907960471650000;342.81599833036614;36.000000000013607;341.80690680051089
132907960471750000;343.17599833036627;36.000000000014317;342.15181668845355
132907960471850000;343.53599833036634;36.000000000009869;342.49604064187497
132907960471950000;343.89599833036647;36.000000000010367;342.84006525970881
132907960472050000;344.25599833036659;36.000000000011219;343.18577319351363
132907960472150000;344.61599833036672;36.000000000011568;343.53552497219141
132907960472250000;344.97599833036685;36.000000000012164;343.88582421222412
132907960472350000;345.335998330367;36.000000000013188;344.22981756851658
132907960472450000;345.6959983303671;36.000000000013607;344.57048429534154
132907960472550000;346.05599833036723;36.000000000014317;344.91609273043662
132907960472650000;346.4159983303673;36.000000000009869;345.25716004041692
132907960472750000;346.77599833036743;36.000000000010367;345.60092772039997
132907960472850000;347.13599833036756;36.000000000011219;345.94108001711464
132907960472950000;347.49599833036768;36.000000000011568;346.28305152621823
132907960473050000;347.85599833036781;36.000000000012164;346.618455879266
132907960473150000;348.21599833036794;36.000000000013188;346.9665805651685
132907960473250000;348.57599833036807;36.000000000013607;347.30945546732084
132907960473350000;348.93599833036819;36.000000000014317;347.6488566368015
132907960473450000;349.29599833036826;36.000000000009869;347.98264650358715
132907960473550000;349.65599833036839;36.000000000010367;348.32143491428326
132907960473650000;350.01599833036852;36.000000000011219;348.66117998976705
132907960473750000;350.37599833036865;36.000000000011568;349.00102255061876
132907960473850000;350.73599833036877;36.000000000012164;349.3339844614394
132907960473950000;351.0959983303689;36.000000000013188;349.6740081797447
132907960474050000;351.455998330369;36.000000000013607;350.01118180641305
132907960474150000;351.81599833036915;36.000000000014317;350.35570691541369
132907960474250000;352.17599833036923;36.000000000009869;350.6988217983681
132907960474350000;352.53599833036935;36.000000000010367;351.03587322760819
132907960474450000;352.89599833036948;36.000000000011219;351.37106418208708
132907960474550000;353.25599833036961;36.000000000011568;351.708723954318
132907960474650000;353.61599833036973;36.000000000012164;352.04788681494358
132907960474750000;353.97599833036986;36.000000000013188;352.38711593355026
